pre_close,pre_settle,open,high,low,close,settle,vol,MA,EMA,DEMA,HT_TRENDLINE,KAMA,TEMA,WMA,MACD,CCI,DX,MINUS_DI,PLUS_DI,pcg_zscore
0.4516195350595798,0.3190520027549457,0.6168609015751748,-0.07349234893861781,-4.347776859958784,-5.220886289334085,-4.07589241517048,23938.0,3013.766666666668,3068.6493463516863,2890.3967953135675,3046.447452705423,3055.560844802188,2912.294032733625,2975.93247311828,-67.68869939664955,-100.73287082034528,31.39549866410284,30.168095297972386,15.751431024757403,0.9133807612760706
-5.22079510363791,-4.08332384334337,-4.498593658012881,-4.348418811246037,0.8242660837806955,0.9121866506423764,0.40905317356167004,20746.0,2999.466666666668,3056.4784207806097,2878.3403297591044,3015.4257128892614,3047.200284787677,2898.9319176837307,2967.3023655913985,-70.35453753431011,-140.47674328612257,31.395498664102828,28.815442520594864,15.045181037382813,-2.5324805432243886
0.9119924737608296,0.4097363819933825,-0.31625326247485436,-0.851351995013056,-2.8403346020108176,-2.5608156734088308,-3.1950893893844095,22702.0,2987.3733333333344,3039.221748472183,2856.433098905473,2989.1465625533374,3036.8892161926037,2871.3456747765445,2953.723870967742,-78.90065530559059,-194.5489371890699,42.105749143147065,33.414302820910855,13.613073653846264,2.139856904501682
-2.560848256762088,-3.2009271758211666,-1.995037503515012,0.6269943874746162,1.1711302256963614,2.112645613569204,2.6632614357542765,23348.0,2976.293333333334,3027.9300227643,2846.370962023552,2972.1664021164024,3030.901645068234,2861.471696740132,2945.777204301076,-78.69831845624503,-116.50182404546824,37.47374768009043,30.69463062480622,13.960630678223716,4.022191520786212
2.112395581153659,2.66802319553447,2.4266328200085177,3.754178640515254,2.473205906853302,3.920539391769418,3.7278391793483627,24454.0,2971.5000000000005,3026.708730973055,2855.720659249577,2960.169796499797,3030.6164380598734,2879.736142742534,2947.887311827957,-66.0919483497064,21.09779766774102,13.288628767870652,27.336535628978137,20.923445847169702,-0.02204615022332118
3.9202052407996275,3.734527085467615,3.541072686546729,0.5180676359900689,3.260127525105761,-0.015723684000287806,0.18475915222809958,20460.0,2964.966666666667,3025.5404257489868,2864.490911830315,2952.4092113960114,3030.2201072402668,2896.2543698185445,2950.2808602150544,-55.49388688903173,65.1373561511338,10.30810073223462,26.590045282160247,21.620458036550254,1.1501175487021245
-0.015874686621952006,0.18503654425921187,-0.0989822676637154,1.0395374262209278,-0.4458704811434887,1.1453159402199646,1.0786833433785432,23353.0,2965.786666666667,3027.2733015071167,2878.2351561311257,2948.872797720798,3030.341574397426,2919.1858003052034,2955.921720430108,-43.06413632139129,79.6425527994657,4.359682341901229,24.852733615475145,22.77626075814337,0.8093259234446581
1.1451109161863187,1.0805781173421085,2.261774632633635,1.9970913277437898,1.7716779995411238,0.809501035414356,0.5504828894493804,21358.0,2967.1800000000003,3030.920185280851,2894.9090050722884,2947.83276923077,3030.68765906556,2945.4041880046657,2963.535483870968,-30.33012506387968,125.57282671272333,6.243325921657324,23.208458473209305,26.29939513050624,-0.22877192003473598
0.8093116363386732,0.5514219874402448,-0.48850099065150665,-1.675404360837635,-2.105497126278037,-0.222255951968041,-0.2641511250781137,22774.0,2965.226666666667,3033.7898507466025,2909.2381111484888,2952.178000000001,3031.034847095934,2967.195662204682,2970.51741935484,-20.67777863632591,67.47375092064442,5.797316941988263,27.038122257071063,24.074936256306643,-1.5369203272581997
-0.22239734495666363,-0.26468594886909824,-1.1708205706688515,-1.1582759580626827,0.5878742660772684,-1.541753342402216,-1.0696230871381358,19523.0,2963.313333333333,3032.6808281177896,2915.1272118409875,2959.081500000001,3030.9239407852674,2975.8921975489748,2973.83182795699,-17.570353046233322,40.08622577005281,5.797316941988263,25.34333647097328,22.56588694509835,-0.9001342927974447
-1.5418333411794347,-1.071615255759286,-0.24058598868979958,0.5382723578550785,-0.2777801030850668,-0.8967101844645832,-0.38019110221977476,19317.0,2962.38,3029.475613400513,2916.5076747286325,2966.712973913044,3030.6469169984134,2977.642166214902,2975.101935483872,-17.6158702842381,29.497358440568973,2.708693286851762,23.838365916450705,22.581007465845783,0.08485005415066604
-0.8968201961211681,-0.3809358777766127,-1.1187145243618886,-1.4812962215104122,-0.5797935536317386,0.09086263640504416,-0.6184880729525748,19754.0,2960.5333333333338,3026.709444794028,2918.442054114267,2972.2311956521744,3030.307903230334,2980.029671690825,2976.664516129033,-17.16360179225603,12.238857339528032,6.188308970354044,24.5342482173422,21.67469597856121,1.4685669491318611
0.09070667448362296,-0.6196640005230142,1.0911969219760789,2.945427111300645,1.5907726065254089,1.4578395543848102,2.034242734876086,21773.0,2960.4600000000005,3027.695932226672,2927.3363775761427,2976.7905335968385,3030.3579199851165,2992.3482535299468,2981.920430107528,-12.194290560164518,78.38951310861417,9.821964786555574,22.231777715443634,27.07463634164408,0.10921089859230088
1.4576199891016126,2.0378664076774875,0.6216786133738134,-1.4640550016380027,-0.2375116140568589,0.11513290440374216,-0.3810598899979299,18995.0,2965.380000000001,3028.91554950237,2936.171737119464,2981.179644268776,3030.633979097084,3004.113702552412,2987.4778494623665,-7.7950377081251645,59.14881688515127,8.260260160246565,22.04246643385768,26.011880509703307,0.3918677282901237
0.1149758132235781,-0.3818062374572507,0.7247401436583008,1.0910510792783388,0.8471034287334608,0.3961990399068003,0.6554050068099295,17534.0,2971.8600000000006,3031.0500301796365,2946.286461809844,2985.674014680972,3031.361447785008,3017.3104641948685,2993.711397849463,-3.031007266121833,78.75227828985048,13.8158706456977,21.072350033340356,27.82841671157177,1.578042291603346
