ts_code,trade_date,pre_close,pre_settle,open,high,low,close,settle,vol,change1,MA,EMA,DEMA,HT_TRENDLINE,KAMA,TEMA,WMA,MACD,CCI,DX,MINUS_DI,PLUS_DI
IF.CFX,20160321,3125.0,3131.0,3161.0,3245.0,3161.0,3210.2,3208.6,20669.0,79.2,3000.32,3053.4698259894312,3004.0140948751377,3004.02617710944,3045.5222241185406,3093.294399257342,3026.9264516129037,24.490558249820424,212.7569877569866,33.229278644147584,16.34571211848777,32.615005353392824
IF.CFX,20160322,3210.2,3208.6,3195.0,3220.0,3187.0,3194.6,3201.8,16594.0,-14.0,3008.513333333334,3062.574998506242,3024.8277017537584,3016.0380175438595,3050.386630784002,3119.301037998159,3039.460645161291,32.39134424707072,158.983906542212,33.229278644147584,15.897931239381935,31.7215370441923
IF.CFX,20160323,3194.6,3201.8,3205.0,3226.8,3166.0,3196.0,3190.2,17323.0,-5.8,3017.066666666667,3071.1830631187427,3043.9237814394037,3037.156188510492,3055.451694014659,3142.113432671946,3051.5565591397853,38.32396752985005,122.59514847344185,28.175992576068303,16.858948489000387,30.0862139815164
IF.CFX,20160324,3196.0,3190.2,3170.0,3186.0,3130.2,3144.8,3154.6,19095.0,-45.4,3022.6000000000004,3075.9325429175333,3054.874986319601,3058.3006535947707,3057.2712536970953,3152.531435129424,3059.7974193548393,38.45096334935124,64.43981119508787,19.831613411583604,18.987121904771477,28.380980941681326
IF.CFX,20160325,3144.8,3154.6,3150.0,3178.0,3143.4,3162.8,3157.2,15121.0,8.2,3030.120000000001,3081.53689498737,3067.080671396571,3075.3631372549016,3060.42146956223,3164.612144709208,3068.842580645162,39.548171317913784,62.587346553351765,19.8316134115836,18.396662389487588,27.49839218841192
IF.CFX,20160328,3162.8,3157.2,3175.2,3216.8,3120.0,3129.8,3140.8,18261.0,-27.4,3036.7866666666673,3084.6506436978625,3074.039941390479,3088.604411764706,3062.166014878564,3168.8764847222683,3075.273548387097,37.32463714721007,49.53029430318929,25.89548603008447,16.820656384680767,28.57646042660959
IF.CFX,20160329,3129.8,3140.8,3136.2,3149.6,3082.0,3104.0,3102.4,18588.0,-36.8,3039.7000000000003,3085.8989892657423,3077.14065554169,3095.5286029411764,3062.651034373634,3167.591573139708,3079.6098924731186,33.09908032233125,-1.4951688569925248,16.593854320872474,19.205009449815734,26.846775567800318
IF.CFX,20160330,3104.0,3102.4,3142.8,3197.6,3131.0,3190.0,3185.2,19986.0,87.6,3046.4400000000005,3092.615183506662,3090.7047949579255,3101.6498529411765,3065.906704456603,3181.726311745881,3089.306666666667,36.2716602421865,60.272414309234584,24.21108320077693,17.61515000540593,28.869615180171987
IF.CFX,20160331,3190.0,3185.2,3203.4,3208.6,3172.8,3191.0,3192.4,18153.0,5.8,3053.4133333333334,3098.9625910223613,3103.1133507011327,3109.3975,3069.2540117709436,3193.932617973664,3098.63311827957,38.42371960683431,74.71134500837417,25.881638642403047,17.034304706480352,28.93083643930235
IF.CFX,20160401,3191.0,3192.4,3185.2,3210.0,3123.6,3206.6,3189.4,19905.0,14.2,3060.9400000000005,3105.9069399886607,3116.2862351727595,3119.81625,3073.2339280567626,3207.0728893843057,3108.5161290322585,40.91637330156573,52.600494795629324,13.799277841116,20.184679725857528,26.64713147092897
IF.CFX,20160405,3206.6,3189.4,3190.2,3286.6,3180.8,3236.2,3243.6,19764.0,46.8,3067.4133333333334,3114.31294386036,3131.8862881383648,3133.1449999999995,3077.28797288516,3223.54565574669,3119.8232258064522,44.7642772128047,137.84679653089788,25.748579608150486,18.2816284362726,30.960873161122706
IF.CFX,20160406,3236.2,3243.6,3227.8,3244.4,3222.2,3239.4,3235.4,14521.0,-4.2,3074.646666666667,3122.3830765145303,3146.3721355801135,3146.6449999999995,3081.9755275620446,3238.119793305315,3130.919139784947,47.5241531864217,127.73628124688754,25.748579608150475,17.90026411538105,30.315013170670536
IF.CFX,20160407,3239.4,3235.4,3257.2,3262.4,3195.0,3202.8,3208.8,18429.0,-32.6,3080.0800000000004,3127.571265126496,3154.866109728074,3158.7687499999993,3084.4315839919354,3243.7870727788704,3139.1870967741947,46.22520526619064,84.74185778615572,18.95758678920807,19.33407225836252,28.37939404248529
IF.CFX,20160408,3202.8,3208.8,3192.0,3192.6,3145.6,3180.0,3164.0,18299.0,-28.8,3091.1800000000003,3130.953764150593,3159.651924316547,3168.6749999999997,3090.3529114920475,3244.148830117838,3145.633548387098,42.86192464189389,-30.736392742796287,7.592922398601227,23.02995104691796,26.81460987785985
IF.CFX,20160411,3180.0,3164.0,3207.0,3255.0,3205.0,3213.8,3222.2,19938.0,49.8,3102.306666666667,3136.2986825924904,3168.145433548222,3176.3437499999995,3098.0204603859,3250.1363819721237,3153.5445161290336,42.43471703434625,90.37789058093564,18.22086730071701,21.36641256297169,30.887535009546458
IF.CFX,20160412,3213.8,3222.2,3210.0,3222.0,3190.0,3215.4,3201.6,17834.0,-6.8,3116.52,3141.401993392975,3175.968180197177,3182.7575,3110.159233011054,3255.213378387462,3160.8408602150553,41.74405902804165,51.167411823149415,14.802744343639041,22.185856524323825,29.89529645039032
IF.CFX,20160413,3215.4,3201.6,3245.0,3306.6,3242.4,3251.6,3272.2,19544.0,50.0,3129.433333333334,3148.5115422063313,3187.4985206872734,3187.36,3123.5385259396367,3265.766704756425,3169.5556989247325,43.6149787207878,146.65065385641927,27.5295219103445,20.194723380701397,35.537552472972074
IF.CFX,20160414,3251.6,3272.2,3271.0,3284.6,3252.0,3269.2,3267.2,12552.0,-3.0,3138.106666666667,3156.297894322052,3200.0535906866717,3191.6987500000005,3132.8398677054915,3277.7332731586725,3178.5729032258077,45.98775080233236,124.02698495070065,27.529521910344506,19.512326639959447,34.3367085928981
IF.CFX,20160415,3269.2,3229.8,3234.4,3243.4,3220.2,3237.6,3228.8,15020.0,7.8,3145.7400000000002,3161.5431914625647,3207.382830548011,3195.2200000000007,3138.103394323268,3282.000415405819,3184.9918279569906,44.80188561491195,52.945525936692064,19.732461775002193,21.838969347686653,32.57647637451769
IF.CFX,20160418,3237.6,3228.8,3219.8,3220.8,3171.4,3191.6,3192.6,15722.0,-37.2,3150.3800000000006,3163.4823404004637,3208.17862597069,3198.361250000001,3139.4953425551275,3276.9125843234324,3187.95053763441,39.692710489554884,-28.14351132210088,8.7447826734563,25.439710386896664,30.31537109159965
IF.CFX,20160419,3191.6,3192.6,3226.6,3229.0,3175.2,3192.6,3191.2,15275.0,0.0,3154.0066666666676,3165.360899084305,3208.9309146768196,3200.9700000000003,3140.5800596218596,3272.176816705073,3190.6744086021517,35.31722900399518,-39.82446516730685,10.235439515454752,23.982823107578273,29.4521248899834
IF.CFX,20160420,3192.6,3191.2,3206.0,3217.0,3072.2,3114.8,3110.2,22139.0,-76.4,3155.320000000001,3162.098905594995,3199.806410143154,3201.9987499999997,3140.367833811855,3253.4876468700286,3188.1449462365604,25.280401868539684,-178.63841994924408,9.714667572176184,30.695088824091005,25.259305430256312
IF.CFX,20160421,3114.8,3110.2,3110.0,3169.4,3103.6,3115.0,3137.4,18879.0,4.8,3158.600000000001,3159.06026652435,3191.4924310033152,3202.6575,3139.908784153639,3236.7753665863056,3185.54365591398,17.144649533142456,-155.70123647814228,9.714667572176182,28.695910418826248,23.614160884900834
IF.CFX,20160422,3115.0,3137.4,3102.0,3147.0,3098.4,3141.2,3138.0,15358.0,3.8,3163.8733333333344,3157.9079912647144,3187.169823115055,3201.4089705882348,3139.949720926553,3226.565483943332,3184.421075268818,12.665132466570867,-132.73255884091503,10.661338241526973,27.809518185825866,22.451067178015354
IF.CFX,20160425,3141.2,3138.0,3125.0,3134.4,3083.0,3127.6,3123.6,15420.0,-10.4,3168.573333333334,3155.9526369895716,3181.4974063341115,3198.8943382352945,3139.615453415011,3214.8741596035247,3182.080860215055,7.926307044423993,-126.46493910617558,13.552267000980637,27.72894479710376,21.1101414306759
IF.CFX,20160426,3127.6,3123.6,3130.2,3157.4,3105.2,3143.0,3131.0,15821.0,19.4,3171.940000000001,3155.116982990244,3178.231961861572,3195.9646895424835,3139.6814988778237,3207.182346412857,3180.430967741937,5.351713827135882,-78.92324267187031,7.93466836224102,26.216516063700706,22.3619739831026
IF.CFX,20160427,3143.0,3131.0,3148.2,3153.0,3117.0,3125.8,3126.4,14153.0,-5.2,3174.580000000001,3153.2255647328093,3173.079863371612,3192.5799896800827,3139.47297940534,3197.112167411744,3177.4541935483885,1.9015144252475693,-71.64046175453119,7.934668362241018,25.195841876324476,21.491366707602175
IF.CFX,20160428,3125.8,3126.4,3140.0,3141.0,3097.0,3121.2,3119.8,15287.0,-5.2,3176.553333333334,3151.1593992661765,3167.7999109433676,3189.210263501892,3139.2579377497736,3187.2752978877884,3174.010322580647,-1.1902545013058443,-77.42098929634571,12.309669124060115,26.183382429165313,20.443738162281686
IF.CFX,20160429,3121.2,3119.8,3111.0,3145.4,3110.4,3128.0,3131.2,13294.0,8.2,3176.7200000000007,3149.66524447481,3163.8344170454207,3185.9326549707603,3139.2051197119413,3179.741429538883,3170.877849462367,-3.056566287052192,-58.198317351850164,11.059282729340444,25.133834929228506,20.128180656594232
IF.CFX,20160503,3128.0,3131.2,3131.0,3204.6,3110.8,3200.0,3186.0,17112.0,68.8,3179.2200000000007,3152.9126480570803,3169.2055741355816,3183.8231052631572,3140.0682241017807,3186.073064911041,3172.3797849462376,1.259646032229739,4.933630917419282,4.3678349817793185,22.527615103156148,24.5854354041998
IF.CFX,20160504,3200.0,3186.0,3187.0,3198.0,3167.2,3188.2,3187.4,13064.0,2.2,3178.486666666667,3155.1892514082365,3172.560746681142,3181.794,3140.3926849561008,3189.348996330372,3172.959139784947,3.6856283788779365,37.00242774036967,4.367834981779313,21.680997613285015,23.66148231311665
IF.CFX,20160505,3188.2,3187.4,3182.8,3192.8,3169.0,3192.6,3186.2,12058.0,5.2,3178.4200000000005,3157.602848091576,3176.111482502257,3179.2264736842103,3140.621060146478,3192.880394593325,3173.869677419356,5.895322486606801,57.58720930232394,4.367834981779314,21.06245613325059,22.986439192370415
IF.CFX,20160506,3192.6,3186.2,3194.4,3194.4,3088.4,3088.4,3118.0,16948.0,-97.8,3174.833333333334,3153.1381482147003,3166.2760224560016,3175.6851578947367,3139.579751159163,3176.93880973758,3168.0619354838714,-0.7528695655896627,-60.738307913049134,15.57431236362166,27.679628589349026,20.21964595232068
IF.CFX,20160509,3088.4,3118.0,3054.0,3085.0,3022.0,3022.0,3040.0,16087.0,-96.0,3170.7400000000002,3144.6776225234294,3149.053206650877,3169.2276842105257,3136.91662447565,3150.8310910981036,3158.2017204301083,-11.249853429098948,-234.4282975073164,27.811725649094953,33.11096650633894,18.701128726996018
IF.CFX,20160510,3022.0,3040.0,3023.0,3063.8,3023.0,3035.2,3042.0,13761.0,-4.8,3166.4866666666667,3137.614550102563,3135.100448150655,3158.8585964912277,3134.49302405258,3130.3184401722115,3149.4572043010758,-18.29279117482156,-210.38337459674673,27.811725649094953,31.50682139276339,17.79510490978081
IF.CFX,20160511,3035.2,3042.0,3055.4,3081.8,3038.0,3052.4,3060.6,14667.0,10.4,3163.9066666666668,3132.11683719272,3124.6219136123727,3147.032397660819,3133.310102989465,3115.4889439801277,3142.0967741935488,-22.230217714349692,-129.5014061482612,22.24107438344,29.774944289289994,18.940177758628796
IF.CFX,20160512,3052.4,3060.6,3038.0,3079.0,3014.8,3066.6,3067.0,15299.0,6.0,3162.6600000000003,3127.889944470609,3116.924374381212,3135.6046783625725,3132.748884597626,3105.1338947651625,3135.8189247311834,-23.928996710112642,-108.01211518894586,26.676917236699676,30.25467812390701,17.51200073736528
IF.CFX,20160513,3066.6,3067.0,3056.0,3094.4,3051.8,3068.0,3062.4,12852.0,1.0,3158.5933333333332,3124.0260770854084,3110.153377512398,3126.0966666666664,3131.020918599242,3096.404001257875,3129.71182795699,-24.87557288388598,-64.16533211317012,21.71348587023348,28.707796420141147,18.464949007178816
IF.CFX,20160516,3068.0,3062.4,3062.4,3087.8,3033.0,3082.4,3077.6,14047.0,20.0,3154.9733333333334,3121.3405237250595,3105.8505451744977,3118.483333333333,3129.913092066718,3091.47528705417,3124.7961290322582,-24.184992132467414,-59.81186861048919,25.548607749087154,29.07812935439229,17.24357803165192
IF.CFX,20160517,3082.4,3077.6,3082.4,3099.0,3061.0,3081.4,3086.2,14128.0,3.8,3150.7999999999997,3118.7637157427976,3101.862528341124,3113.5811111111107,3128.574349761269,3087.094543109777,3120.049462365592,-23.44809847101442,-35.11741061984362,21.722920741085044,27.709409776561728,17.819254188874968
IF.CFX,20160518,3081.4,3043.0,3023.0,3034.0,2985.0,3019.0,3008.4,9909.0,-24.0,3143.5599999999995,3112.327346985198,3090.4954396103935,3108.9799999999996,3122.609458326702,3072.067618612656,3111.54623655914,-27.58132311265672,-114.42143567235078,35.97900376649261,33.535176336355995,15.788874300084387
IF.CFX,20160519,3019.0,3008.4,3020.2,3049.0,3011.0,3014.2,3021.0,13059.0,5.8,3136.053333333333,3105.9965504055076,3079.6507950932382,3103.574444444444,3116.407986415667,3058.189233831275,3103.200430107527,-30.888193437445807,-85.92831560816924,30.911368874913634,31.987910629512044,16.88165800218812
IF.CFX,20160520,3014.2,3021.0,3005.0,3045.0,3002.0,3034.2,3037.0,15268.0,13.2,3130.433333333333,3101.3645148954747,3072.3852912229986,3096.9386274509807,3113.180752662566,3049.8447796409673,3096.6292473118283,-31.53160245615618,-75.36570709631357,32.53595146997495,31.399282362397894,15.98300450262857
IF.CFX,20160523,3034.2,3037.0,3036.6,3073.0,3034.6,3043.0,3044.2,13310.0,6.0,3125.8666666666663,3097.599062321573,3066.966945833026,3090.5957516339863,3111.028312296937,3044.3344062348015,3090.988387096774,-30.97436903826656,-37.770635994586584,22.856855233872945,29.85494762931288,18.746243687981316
IF.CFX,20160524,3043.0,3044.2,3045.0,3047.0,3010.0,3028.6,3024.6,13615.0,-15.6,3119.693333333333,3093.1475099137297,3060.327303526784,3084.6167320261434,3107.1096237632146,3037.1080049654265,3084.71311827957,-31.333523835779943,-71.02332057083125,27.842747125331684,31.6162398535335,17.844899811336592
IF.CFX,20160525,3028.6,3024.6,3053.6,3059.0,3015.2,3021.6,3024.2,13523.0,-3.0,3113.233333333333,3088.531541532199,3053.5106038455597,3078.6882352941175,3102.819800732958,3029.730575911029,3078.3845161290324,-31.816240285845197,-59.64159084112972,23.64465758849065,29.790213900593677,18.3966054599974
IF.CFX,20160526,3021.6,3024.2,3024.0,3047.8,2988.0,3026.0,3021.8,15660.0,1.8,3105.713333333333,3084.4972485301214,3047.9617101439026,3071.1400000000003,3097.6833254137428,3024.298993034574,3072.756559139785,-31.48086154688417,-89.8238330938301,29.31096336463484,31.01868487626532,16.956651582713683
IF.CFX,20160527,3026.0,3021.8,3027.8,3039.8,3014.2,3033.6,3033.2,12231.0,11.8,3097.86,3081.213555076565,3043.9633059361304,3062.635294117647,3093.0074976845985,3021.1586153541057,3068.1040860215057,-30.25307636340358,-49.85421262138051,29.310963364634834,29.938340836713888,16.366071500379107
IF.CFX,20160530,3033.6,3033.2,3028.0,3053.6,2992.8,3036.6,3035.8,13652.0,3.4,3091.1600000000003,3078.335261200658,3040.795656443435,3053.5635294117646,3089.5519019615804,3019.1915487090605,3064.1518279569896,-28.70705576251794,-49.88833867365556,33.79399879933492,30.368502901017465,15.027408983736553
IF.CFX,20160531,3036.6,3035.8,3046.2,3158.8,2732.4,3158.8,3142.8,21142.0,123.0,3090.0666666666666,3083.5265346715832,3053.2651925005307,3049.6247058823533,3090.129042718063,3039.863595426406,3068.515698924731,-17.42049197820552,-79.48991216787294,63.84278637870653,42.09208194727057,9.288980200902195
IF.CFX,20160601,3158.8,3142.8,3150.2,3161.4,3131.8,3131.8,3135.8,13754.0,-11.0,3088.04,3086.640951789546,3061.24544125601,3050.7058823529414,3090.6560757760044,3053.2603703636973,3071.208172043011,-10.533064603280309,242.0778158392577,63.047067540710366,40.92380947819855,9.274958393514932
IF.CFX,20160602,3131.8,3135.8,3132.2,3146.0,3125.0,3135.4,3133.0,10165.0,-0.4,3088.7266666666665,3089.7866968353815,3068.972400088823,3054.911764705882,3090.960680728148,3065.7881466677045,3074.2636559139787,-4.729717633144901,176.13694251959421,63.54572353679543,40.74641265293725,9.082359107970204
IF.CFX,20160603,3135.4,3133.0,3144.2,3183.0,3132.6,3177.4,3173.6,14543.0,44.4,3090.806666666666,3095.439168007292,3081.2555247277833,3061.327058823529,3092.1218669013033,3084.479576383654,3079.9845161290323,3.2213914475382808,170.05611527773553,51.561279414981485,38.67091124329697,12.359155793039275
IF.CFX,20160606,3177.4,3173.6,3182.4,3193.2,3150.0,3157.4,3156.8,12282.0,-16.2,3091.346666666666,3099.43664103908,3089.907643065405,3067.4941176470584,3092.5187246036517,3097.278036997322,3084.280860215054,7.818740254939257,135.95937536066032,48.33424745911278,36.93430453979607,12.86445086896647
IF.CFX,20160607,3157.4,3156.8,3164.0,3169.0,3151.8,3160.0,3158.2,10101.0,3.2,3092.426666666666,3103.3439545204296,3098.08495935019,3073.321176470588,3093.087908723756,3108.9743627477783,3088.710107526882,11.538956668088758,100.92447978292157,48.334247459112795,36.23656478130441,12.621423716992647
IF.CFX,20160608,3160.0,3158.2,3158.0,3160.0,3131.2,3148.0,3151.0,11858.0,-10.2,3092.5933333333323,3106.22498971266,3104.0004465074253,3078.2836601307185,3093.347477148835,3117.025988620817,3092.295483870968,13.36489309812805,71.05578794284806,50.78849339110354,37.399166306266636,12.205635048520524
IF.CFX,20160613,3148.0,3151.0,3119.0,3131.8,3027.0,3028.8,3072.6,15138.0,-122.2,3089.359999999999,3101.2298290860367,3094.47591259817,3079.916026831785,3092.1466656084685,3102.423941504366,3088.179784946237,5.134331690345334,-25.0532617992378,60.90483622997157,43.71859852974011,10.62233932405535
IF.CFX,20160614,3028.8,3072.6,3038.2,3069.2,3034.2,3050.4,3055.0,15262.0,-22.2,3086.999999999999,3097.9504852740342,3088.5645320902854,3079.783056071551,3091.5858416042583,3093.5375570612246,3085.66623655914,0.3504521635600213,-38.06065418087256,60.90483622997159,41.77032388039507,10.148965631444415
IF.CFX,20160615,3050.4,3055.0,3026.6,3127.2,3021.0,3100.0,3103.6,14507.0,45.0,3086.0666666666657,3098.082712030548,3089.4260002115216,3079.508497076023,3091.6449892965065,3094.7603783964946,3086.504946236559,0.5550998031039853,-6.875830588777829,42.05364108844466,37.0910266027552,15.130129178337082
IF.CFX,20160616,3100.0,3059.2,3049.8,3057.6,3020.0,3028.8,3031.2,9849.0,-30.4,3080.359999999999,3093.6128596414806,3081.333170543586,3079.355842105263,3089.545183386124,3082.9341584880076,3082.8103225806453,-4.970661730621941,-64.78967780429545,42.1794203158292,34.105184370455774,13.869669226072437
IF.CFX,20160617,3028.8,3031.2,3046.2,3079.2,3024.0,3036.4,3034.8,14605.0,5.2,3075.299999999999,3089.9217074065464,3074.9812429339004,3079.9734210526312,3088.0111672341086,3073.9898288861727,3079.974193548387,-8.63704855356309,-55.16552730624471,35.3455731675967,32.11700644009614,15.342257558625205
IF.CFX,20160620,3036.4,3034.8,3055.0,3061.6,3015.8,3049.2,3047.6,12478.0,14.4,3070.5199999999986,3087.294500477092,3070.8602272299654,3080.8088947368424,3086.9786029022507,3068.535341364028,3078.2903225806454,-10.39006331736482,-62.70621057739045,36.59157947674867,31.413316175184665,14.582661461975615
IF.CFX,20160621,3049.2,3047.6,3061.0,3109.6,3027.6,3037.8,3042.0,14903.0,-9.8,3068.8333333333326,3084.1013068979246,3065.7401282539727,3082.383859649123,3086.4525114335547,3061.7626461049367,3076.17935483871,-12.554504362311036,-46.62011574822998,21.794934006482112,28.675884228697946,18.412912136464126
IF.CFX,20160622,3037.8,3042.0,3030.4,3076.0,3030.2,3076.0,3069.4,12581.0,34.0,3070.6333333333323,3083.5786419367682,3065.9131108223123,3084.6653801169596,3086.3315054236946,3062.843007468548,3076.641720430108,-11.05992678370967,-50.29669505444934,21.794934006482112,27.24766415614156,17.49584570887696
IF.CFX,20160623,3076.0,3069.4,3076.0,3081.0,3040.0,3061.6,3058.4,12182.0,-7.8,3071.513333333333,3082.160665037622,3064.3083510894135,3086.9740350877196,3086.1505274665697,3061.2615865914154,3076.058924731183,-10.91164034140138,-44.17452006980786,20.221603401717147,25.99929522474622,17.252989704228312
IF.CFX,20160624,3061.6,3058.4,3057.2,3086.6,2971.0,3013.2,3028.8,17436.0,-45.2,3070.206666666666,3077.7115898739044,3056.8490000595216,3087.9844444444448,3085.4990435414115,3051.182736493036,3072.296774193549,-14.532080988124108,-90.65354592260428,33.07065593761504,30.113602942881002,15.145966465116183
IF.CFX,20160627,3013.2,3028.8,3015.2,3079.4,3015.2,3078.0,3072.8,13704.0,49.2,3070.5866666666657,3077.7301969788136,3058.2309873473705,3087.655163398693,3085.459398419376,3054.205709343409,3072.7995698924738,-12.033770030563574,-32.69527939783717,33.070655937615015,28.004410365947844,14.085124954411016
IF.CFX,20160628,3078.0,3072.8,3070.0,3098.2,3048.8,3094.0,3084.6,12662.0,21.2,3071.4533333333325,3078.779861689858,3061.52060999013,3086.2215686274517,3085.5180688536625,3059.850471858029,3074.3101075268823,-8.6629136389638,26.929278967979297,26.626182462885744,26.512125599007934,15.36250898816153
IF.CFX,20160629,3094.0,3084.6,3100.0,3120.0,3091.0,3111.0,3101.4,11917.0,26.4,3072.4066666666663,3080.8585802905122,3066.6574364236367,3084.5235294117656,3085.700698305185,3067.955859692081,3076.861505376344,-4.5670812678931725,126.09282907661954,19.40495821883423,25.64808153536183,17.311745121679373
IF.CFX,20160630,3111.0,3101.4,3110.8,3124.4,3107.2,3111.2,3113.4,9920.0,9.8,3073.3999999999996,3082.8160912395115,3071.3623701227884,3081.9188235294123,3085.887204963632,3075.147193817606,3079.364301075269,-1.2900948658534617,180.57356967862336,17.94298206764259,25.12506706555377,17.480379439341377
